PARAMETER,YEAR,LAT,LON, IRRAD [kW-hr/m^2/day]
ALLSKY_SFC_SW_DWN,1988,20.75,-155.25,5.69
ALLSKY_SFC_SW_DWN,1988,20.75,-155.75,5.69
ALLSKY_SFC_SW_DWN,1988,20.75,-156.25,6.07
ALLSKY_SFC_SW_DWN,1988,20.75,-156.75,6.07
ALLSKY_SFC_SW_DWN,1988,20.75,-157.25,6.06
ALLSKY_SFC_SW_DWN,1988,20.75,-157.75,6.06
ALLSKY_SFC_SW_DWN,1988,20.75,-158.25,6
ALLSKY_SFC_SW_DWN,1988,20.75,-158.75,6
ALLSKY_SFC_SW_DWN,1988,20.75,-159.25,5.91
ALLSKY_SFC_SW_DWN,1988,20.75,-159.75,5.91
ALLSKY_SFC_SW_DWN,1988,20.75,-160.25,5.91
ALLSKY_SFC_SW_DWN,1988,20.75,-160.75,5.91
ALLSKY_SFC_SW_DWN,1988,21.25,-154.75,5.83
ALLSKY_SFC_SW_DWN,1988,21.25,-155.25,5.81
ALLSKY_SFC_SW_DWN,1988,21.25,-155.75,5.81
ALLSKY_SFC_SW_DWN,1988,21.25,-156.25,5.84
ALLSKY_SFC_SW_DWN,1988,21.25,-156.75,5.84
ALLSKY_SFC_SW_DWN,1988,21.25,-157.25,5.84
ALLSKY_SFC_SW_DWN,1988,21.25,-157.75,5.84
ALLSKY_SFC_SW_DWN,1988,21.25,-158.25,6
ALLSKY_SFC_SW_DWN,1988,21.25,-158.75,6
ALLSKY_SFC_SW_DWN,1988,21.25,-159.25,5.97
ALLSKY_SFC_SW_DWN,1988,21.25,-159.75,5.97
ALLSKY_SFC_SW_DWN,1988,21.25,-160.25,5.99
ALLSKY_SFC_SW_DWN,1988,21.25,-160.75,5.99
ALLSKY_SFC_SW_DWN,1988,21.75,-154.75,5.83
ALLSKY_SFC_SW_DWN,1988,21.75,-155.25,5.81
ALLSKY_SFC_SW_DWN,1988,21.75,-155.75,5.81
ALLSKY_SFC_SW_DWN,1988,21.75,-156.25,5.84
ALLSKY_SFC_SW_DWN,1988,21.75,-156.75,5.84
ALLSKY_SFC_SW_DWN,1988,21.75,-157.25,5.84
ALLSKY_SFC_SW_DWN,1988,21.75,-157.75,5.84
ALLSKY_SFC_SW_DWN,1988,21.75,-158.25,6
ALLSKY_SFC_SW_DWN,1988,21.75,-158.75,6
ALLSKY_SFC_SW_DWN,1988,21.75,-159.25,5.97
ALLSKY_SFC_SW_DWN,1988,21.75,-159.75,5.97
ALLSKY_SFC_SW_DWN,1988,21.75,-160.25,5.99
ALLSKY_SFC_SW_DWN,1988,21.75,-160.75,5.99
ALLSKY_SFC_SW_DWN,1988,22.25,-154.75,5.78
ALLSKY_SFC_SW_DWN,1988,22.25,-155.25,5.76
ALLSKY_SFC_SW_DWN,1988,22.25,-155.75,5.76
ALLSKY_SFC_SW_DWN,1988,22.25,-156.25,5.79
ALLSKY_SFC_SW_DWN,1988,22.25,-156.75,5.79
ALLSKY_SFC_SW_DWN,1988,22.25,-157.25,5.85
ALLSKY_SFC_SW_DWN,1988,22.25,-157.75,5.85
ALLSKY_SFC_SW_DWN,1988,22.25,-158.25,5.8
ALLSKY_SFC_SW_DWN,1988,22.25,-158.75,5.8
ALLSKY_SFC_SW_DWN,1988,22.25,-159.25,5.8
ALLSKY_SFC_SW_DWN,1988,22.25,-159.75,5.8
ALLSKY_SFC_SW_DWN,1988,22.25,-160.25,5.93
ALLSKY_SFC_SW_DWN,1988,22.25,-160.75,5.93
ALLSKY_SFC_SW_DWN,1989,19.25,-154.75,5.36
ALLSKY_SFC_SW_DWN,1989,19.25,-155.25,5.04
ALLSKY_SFC_SW_DWN,1989,19.25,-155.75,5.04
ALLSKY_SFC_SW_DWN,1989,19.25,-156.25,5.63
ALLSKY_SFC_SW_DWN,1989,19.25,-156.75,5.63
ALLSKY_SFC_SW_DWN,1989,19.25,-157.25,5.23
ALLSKY_SFC_SW_DWN,1989,19.25,-157.75,5.23
ALLSKY_SFC_SW_DWN,1989,19.25,-158.25,5.18
ALLSKY_SFC_SW_DWN,1989,19.25,-158.75,5.18
ALLSKY_SFC_SW_DWN,1989,19.25,-159.25,5.22
ALLSKY_SFC_SW_DWN,1989,19.25,-159.75,5.22
ALLSKY_SFC_SW_DWN,1989,19.25,-160.25,5.28
ALLSKY_SFC_SW_DWN,1989,19.25,-160.75,5.28
ALLSKY_SFC_SW_DWN,1989,19.75,-154.75,5.36
ALLSKY_SFC_SW_DWN,1989,19.75,-155.25,5.04
ALLSKY_SFC_SW_DWN,1989,19.75,-155.75,5.04
ALLSKY_SFC_SW_DWN,1989,19.75,-156.25,5.63
ALLSKY_SFC_SW_DWN,1989,19.75,-156.75,5.63
ALLSKY_SFC_SW_DWN,1989,19.75,-157.25,5.23
ALLSKY_SFC_SW_DWN,1989,19.75,-157.75,5.23
ALLSKY_SFC_SW_DWN,1989,19.75,-158.25,5.18
ALLSKY_SFC_SW_DWN,1989,19.75,-158.75,5.18
ALLSKY_SFC_SW_DWN,1989,19.75,-159.25,5.22
ALLSKY_SFC_SW_DWN,1989,19.75,-159.75,5.22
ALLSKY_SFC_SW_DWN,1989,19.75,-160.25,5.28
ALLSKY_SFC_SW_DWN,1989,19.75,-160.75,5.28
ALLSKY_SFC_SW_DWN,1989,20.25,-154.75,5.4
ALLSKY_SFC_SW_DWN,1989,20.25,-155.25,5.29
ALLSKY_SFC_SW_DWN,1989,20.25,-155.75,5.29
ALLSKY_SFC_SW_DWN,1989,20.25,-156.25,5.73
ALLSKY_SFC_SW_DWN,1989,20.25,-156.75,5.73
ALLSKY_SFC_SW_DWN,1989,20.25,-157.25,5.7
ALLSKY_SFC_SW_DWN,1989,20.25,-157.75,5.7
ALLSKY_SFC_SW_DWN,1989,20.25,-158.25,5.61
ALLSKY_SFC_SW_DWN,1989,20.25,-158.75,5.61
ALLSKY_SFC_SW_DWN,1989,20.25,-159.25,5.39
ALLSKY_SFC_SW_DWN,1989,20.25,-159.75,5.39
ALLSKY_SFC_SW_DWN,1989,20.25,-160.25,5.38
ALLSKY_SFC_SW_DWN,1989,20.25,-160.75,5.38
ALLSKY_SFC_SW_DWN,1989,20.75,-154.75,5.4
ALLSKY_SFC_SW_DWN,1989,20.75,-155.25,5.29
ALLSKY_SFC_SW_DWN,1989,20.75,-155.75,5.29
ALLSKY_SFC_SW_DWN,1989,20.75,-156.25,5.73
ALLSKY_SFC_SW_DWN,1989,20.75,-156.75,5.73
ALLSKY_SFC_SW_DWN,1989,20.75,-157.25,5.7
ALLSKY_SFC_SW_DWN,1989,20.75,-157.75,5.7
ALLSKY_SFC_SW_DWN,1989,20.75,-158.25,5.61
ALLSKY_SFC_SW_DWN,1989,20.75,-158.75,5.61
ALLSKY_SFC_SW_DWN,1989,20.75,-159.25,5.39
ALLSKY_SFC_SW_DWN,1989,20.75,-159.75,5.39
ALLSKY_SFC_SW_DWN,1989,20.75,-160.25,5.38
ALLSKY_SFC_SW_DWN,1989,20.75,-160.75,5.38
ALLSKY_SFC_SW_DWN,1989,21.25,-154.75,5.43
ALLSKY_SFC_SW_DWN,1989,21.25,-155.25,5.42
ALLSKY_SFC_SW_DWN,1989,21.25,-155.75,5.42
ALLSKY_SFC_SW_DWN,1989,21.25,-156.25,5.46
ALLSKY_SFC_SW_DWN,1989,21.25,-156.75,5.46
ALLSKY_SFC_SW_DWN,1989,21.25,-157.25,5.51
ALLSKY_SFC_SW_DWN,1989,21.25,-157.75,5.51
ALLSKY_SFC_SW_DWN,1989,21.25,-158.25,5.58
ALLSKY_SFC_SW_DWN,1989,21.25,-158.75,5.58
ALLSKY_SFC_SW_DWN,1989,21.25,-159.25,5.58
ALLSKY_SFC_SW_DWN,1989,21.25,-159.75,5.58
ALLSKY_SFC_SW_DWN,1989,21.25,-160.25,5.5
ALLSKY_SFC_SW_DWN,1989,21.25,-160.75,5.5
ALLSKY_SFC_SW_DWN,1989,21.75,-154.75,5.43
ALLSKY_SFC_SW_DWN,1989,21.75,-155.25,5.42
ALLSKY_SFC_SW_DWN,1989,21.75,-155.75,5.42
ALLSKY_SFC_SW_DWN,1989,21.75,-156.25,5.46
ALLSKY_SFC_SW_DWN,1989,21.75,-156.75,5.46
ALLSKY_SFC_SW_DWN,1989,21.75,-157.25,5.51
ALLSKY_SFC_SW_DWN,1989,21.75,-157.75,5.51
ALLSKY_SFC_SW_DWN,1989,21.75,-158.25,5.58
ALLSKY_SFC_SW_DWN,1989,21.75,-158.75,5.58
ALLSKY_SFC_SW_DWN,1989,21.75,-159.25,5.58
ALLSKY_SFC_SW_DWN,1989,21.75,-159.75,5.58
ALLSKY_SFC_SW_DWN,1989,21.75,-160.25,5.5
ALLSKY_SFC_SW_DWN,1989,21.75,-160.75,5.5
ALLSKY_SFC_SW_DWN,1989,22.25,-154.75,5.36
ALLSKY_SFC_SW_DWN,1989,22.25,-155.25,5.41
ALLSKY_SFC_SW_DWN,1989,22.25,-155.75,5.41
ALLSKY_SFC_SW_DWN,1989,22.25,-156.25,5.43
ALLSKY_SFC_SW_DWN,1989,22.25,-156.75,5.43
ALLSKY_SFC_SW_DWN,1989,22.25,-157.25,5.46
ALLSKY_SFC_SW_DWN,1989,22.25,-157.75,5.46
ALLSKY_SFC_SW_DWN,1989,22.25,-158.25,5.24
ALLSKY_SFC_SW_DWN,1989,22.25,-158.75,5.24
ALLSKY_SFC_SW_DWN,1989,22.25,-159.25,5.35
ALLSKY_SFC_SW_DWN,1989,22.25,-159.75,5.35
ALLSKY_SFC_SW_DWN,1989,22.25,-160.25,5.43
ALLSKY_SFC_SW_DWN,1989,22.25,-160.75,5.43
ALLSKY_SFC_SW_DWN,1990,19.25,-154.75,5.35
ALLSKY_SFC_SW_DWN,1990,19.25,-155.25,4.98
ALLSKY_SFC_SW_DWN,1990,19.25,-155.75,4.98
ALLSKY_SFC_SW_DWN,1990,19.25,-156.25,5.66
ALLSKY_SFC_SW_DWN,1990,19.25,-156.75,5.66
ALLSKY_SFC_SW_DWN,1990,19.25,-157.25,5.29
ALLSKY_SFC_SW_DWN,1990,19.25,-157.75,5.29
ALLSKY_SFC_SW_DWN,1990,19.25,-158.25,5.24
ALLSKY_SFC_SW_DWN,1990,19.25,-158.75,5.24
ALLSKY_SFC_SW_DWN,1990,19.25,-159.25,5.22
ALLSKY_SFC_SW_DWN,1990,19.25,-159.75,5.22
ALLSKY_SFC_SW_DWN,1990,19.25,-160.25,5.23
ALLSKY_SFC_SW_DWN,1990,19.25,-160.75,5.23
ALLSKY_SFC_SW_DWN,1990,19.75,-154.75,5.35
ALLSKY_SFC_SW_DWN,1990,19.75,-155.25,4.98
ALLSKY_SFC_SW_DWN,1990,19.75,-155.75,4.98
ALLSKY_SFC_SW_DWN,1990,19.75,-156.25,5.66
ALLSKY_SFC_SW_DWN,1990,19.75,-156.75,5.66
ALLSKY_SFC_SW_DWN,1990,19.75,-157.25,5.29
ALLSKY_SFC_SW_DWN,1990,19.75,-157.75,5.29
ALLSKY_SFC_SW_DWN,1990,19.75,-158.25,5.24
ALLSKY_SFC_SW_DWN,1990,19.75,-158.75,5.24
ALLSKY_SFC_SW_DWN,1990,19.75,-159.25,5.22
ALLSKY_SFC_SW_DWN,1990,19.75,-159.75,5.22
ALLSKY_SFC_SW_DWN,1990,19.75,-160.25,5.23
ALLSKY_SFC_SW_DWN,1990,19.75,-160.75,5.23
ALLSKY_SFC_SW_DWN,1990,20.25,-154.75,5.41
ALLSKY_SFC_SW_DWN,1990,20.25,-155.25,5.25
ALLSKY_SFC_SW_DWN,1990,20.25,-155.75,5.25
ALLSKY_SFC_SW_DWN,1990,20.25,-156.25,5.73
ALLSKY_SFC_SW_DWN,1990,20.25,-156.75,5.73
ALLSKY_SFC_SW_DWN,1990,20.25,-157.25,5.69
ALLSKY_SFC_SW_DWN,1990,20.25,-157.75,5.69
ALLSKY_SFC_SW_DWN,1990,20.25,-158.25,5.61
ALLSKY_SFC_SW_DWN,1990,20.25,-158.75,5.61
ALLSKY_SFC_SW_DWN,1990,20.25,-159.25,5.37
ALLSKY_SFC_SW_DWN,1990,20.25,-159.75,5.37
ALLSKY_SFC_SW_DWN,1990,20.25,-160.25,5.37
ALLSKY_SFC_SW_DWN,1990,20.25,-160.75,5.37
ALLSKY_SFC_SW_DWN,1990,20.75,-154.75,5.41
ALLSKY_SFC_SW_DWN,1990,20.75,-155.25,5.25
ALLSKY_SFC_SW_DWN,1990,20.75,-155.75,5.25
ALLSKY_SFC_SW_DWN,1990,20.75,-156.25,5.73
ALLSKY_SFC_SW_DWN,1990,20.75,-156.75,5.73
ALLSKY_SFC_SW_DWN,1990,20.75,-157.25,5.69
ALLSKY_SFC_SW_DWN,1990,20.75,-157.75,5.69
ALLSKY_SFC_SW_DWN,1990,20.75,-158.25,5.61
ALLSKY_SFC_SW_DWN,1990,20.75,-158.75,5.61
ALLSKY_SFC_SW_DWN,1990,20.75,-159.25,5.37
ALLSKY_SFC_SW_DWN,1990,20.75,-159.75,5.37
ALLSKY_SFC_SW_DWN,1990,20.75,-160.25,5.37
ALLSKY_SFC_SW_DWN,1990,20.75,-160.75,5.37
ALLSKY_SFC_SW_DWN,1990,21.25,-154.75,5.42
ALLSKY_SFC_SW_DWN,1990,21.25,-155.25,5.38
ALLSKY_SFC_SW_DWN,1990,21.25,-155.75,5.38
ALLSKY_SFC_SW_DWN,1990,21.25,-156.25,5.4
ALLSKY_SFC_SW_DWN,1990,21.25,-156.75,5.4
ALLSKY_SFC_SW_DWN,1990,21.25,-157.25,5.43
ALLSKY_SFC_SW_DWN,1990,21.25,-157.75,5.43
ALLSKY_SFC_SW_DWN,1990,21.25,-158.25,5.57
ALLSKY_SFC_SW_DWN,1990,21.25,-158.75,5.57
ALLSKY_SFC_SW_DWN,1990,21.25,-159.25,5.46
ALLSKY_SFC_SW_DWN,1990,21.25,-159.75,5.46
ALLSKY_SFC_SW_DWN,1990,21.25,-160.25,5.45
ALLSKY_SFC_SW_DWN,1990,21.25,-160.75,5.45
ALLSKY_SFC_SW_DWN,1990,21.75,-154.75,5.42
ALLSKY_SFC_SW_DWN,1990,21.75,-155.25,5.38
ALLSKY_SFC_SW_DWN,1990,21.75,-155.75,5.38
ALLSKY_SFC_SW_DWN,1990,21.75,-156.25,5.4
ALLSKY_SFC_SW_DWN,1990,21.75,-156.75,5.4
ALLSKY_SFC_SW_DWN,1990,21.75,-157.25,5.43
ALLSKY_SFC_SW_DWN,1990,21.75,-157.75,5.43
ALLSKY_SFC_SW_DWN,1990,21.75,-158.25,5.57
ALLSKY_SFC_SW_DWN,1990,21.75,-158.75,5.57
ALLSKY_SFC_SW_DWN,1990,21.75,-159.25,5.46
ALLSKY_SFC_SW_DWN,1990,21.75,-159.75,5.46
ALLSKY_SFC_SW_DWN,1990,21.75,-160.25,5.45
ALLSKY_SFC_SW_DWN,1990,21.75,-160.75,5.45
ALLSKY_SFC_SW_DWN,1990,22.25,-154.75,5.39
ALLSKY_SFC_SW_DWN,1990,22.25,-155.25,5.39
ALLSKY_SFC_SW_DWN,1990,22.25,-155.75,5.39
ALLSKY_SFC_SW_DWN,1990,22.25,-156.25,5.43
ALLSKY_SFC_SW_DWN,1990,22.25,-156.75,5.43
ALLSKY_SFC_SW_DWN,1990,22.25,-157.25,5.42
ALLSKY_SFC_SW_DWN,1990,22.25,-157.75,5.42
ALLSKY_SFC_SW_DWN,1990,22.25,-158.25,5.18
ALLSKY_SFC_SW_DWN,1990,22.25,-158.75,5.18
ALLSKY_SFC_SW_DWN,1990,22.25,-159.25,5.31
ALLSKY_SFC_SW_DWN,1990,22.25,-159.75,5.31
ALLSKY_SFC_SW_DWN,1990,22.25,-160.25,5.39
ALLSKY_SFC_SW_DWN,1990,22.25,-160.75,5.39
ALLSKY_SFC_SW_DWN,1991,19.25,-154.75,5.46
ALLSKY_SFC_SW_DWN,1991,19.25,-155.25,5.24
ALLSKY_SFC_SW_DWN,1991,19.25,-155.75,5.24
ALLSKY_SFC_SW_DWN,1991,19.25,-156.25,5.75
ALLSKY_SFC_SW_DWN,1991,19.25,-156.75,5.75
ALLSKY_SFC_SW_DWN,1991,19.25,-157.25,5.4
ALLSKY_SFC_SW_DWN,1991,19.25,-157.75,5.4
ALLSKY_SFC_SW_DWN,1991,19.25,-158.25,5.4
ALLSKY_SFC_SW_DWN,1991,19.25,-158.75,5.4
ALLSKY_SFC_SW_DWN,1991,19.25,-159.25,5.37
ALLSKY_SFC_SW_DWN,1991,19.25,-159.75,5.37
ALLSKY_SFC_SW_DWN,1991,19.25,-160.25,5.39
ALLSKY_SFC_SW_DWN,1991,19.25,-160.75,5.39
ALLSKY_SFC_SW_DWN,1991,19.75,-154.75,5.46
ALLSKY_SFC_SW_DWN,1991,19.75,-155.25,5.24
ALLSKY_SFC_SW_DWN,1991,19.75,-155.75,5.24
ALLSKY_SFC_SW_DWN,1991,19.75,-156.25,5.75
ALLSKY_SFC_SW_DWN,1991,19.75,-156.75,5.75
ALLSKY_SFC_SW_DWN,1991,19.75,-157.25,5.4
ALLSKY_SFC_SW_DWN,1991,19.75,-157.75,5.4
ALLSKY_SFC_SW_DWN,1991,19.75,-158.25,5.4
ALLSKY_SFC_SW_DWN,1991,19.75,-158.75,5.4
ALLSKY_SFC_SW_DWN,1991,19.75,-159.25,5.37
ALLSKY_SFC_SW_DWN,1991,19.75,-159.75,5.37
ALLSKY_SFC_SW_DWN,1991,19.75,-160.25,5.39
ALLSKY_SFC_SW_DWN,1991,19.75,-160.75,5.39
ALLSKY_SFC_SW_DWN,1991,20.25,-154.75,5.54
ALLSKY_SFC_SW_DWN,1991,20.25,-155.25,5.47
ALLSKY_SFC_SW_DWN,1991,20.25,-155.75,5.47
ALLSKY_SFC_SW_DWN,1991,20.25,-156.25,5.77
ALLSKY_SFC_SW_DWN,1991,20.25,-156.75,5.77
ALLSKY_SFC_SW_DWN,1991,20.25,-157.25,5.78
ALLSKY_SFC_SW_DWN,1991,20.25,-157.75,5.78
ALLSKY_SFC_SW_DWN,1991,20.25,-158.25,5.7
ALLSKY_SFC_SW_DWN,1991,20.25,-158.75,5.7
ALLSKY_SFC_SW_DWN,1991,20.25,-159.25,5.5
ALLSKY_SFC_SW_DWN,1991,20.25,-159.75,5.5
ALLSKY_SFC_SW_DWN,1991,20.25,-160.25,5.5
ALLSKY_SFC_SW_DWN,1991,20.25,-160.75,5.5
ALLSKY_SFC_SW_DWN,1991,20.75,-154.75,5.54
ALLSKY_SFC_SW_DWN,1991,20.75,-155.25,5.47
ALLSKY_SFC_SW_DWN,1991,20.75,-155.75,5.47
ALLSKY_SFC_SW_DWN,1991,20.75,-156.25,5.77
ALLSKY_SFC_SW_DWN,1991,20.75,-156.75,5.77
ALLSKY_SFC_SW_DWN,1991,20.75,-157.25,5.78
ALLSKY_SFC_SW_DWN,1991,20.75,-157.75,5.78
ALLSKY_SFC_SW_DWN,1991,20.75,-158.25,5.7
ALLSKY_SFC_SW_DWN,1991,20.75,-158.75,5.7
ALLSKY_SFC_SW_DWN,1991,20.75,-159.25,5.5
ALLSKY_SFC_SW_DWN,1991,20.75,-159.75,5.5
ALLSKY_SFC_SW_DWN,1991,20.75,-160.25,5.5
ALLSKY_SFC_SW_DWN,1991,20.75,-160.75,5.5
ALLSKY_SFC_SW_DWN,1991,21.25,-154.75,5.53
ALLSKY_SFC_SW_DWN,1991,21.25,-155.25,5.53
ALLSKY_SFC_SW_DWN,1991,21.25,-155.75,5.53
ALLSKY_SFC_SW_DWN,1991,21.25,-156.25,5.57
ALLSKY_SFC_SW_DWN,1991,21.25,-156.75,5.57
ALLSKY_SFC_SW_DWN,1991,21.25,-157.25,5.55
ALLSKY_SFC_SW_DWN,1991,21.25,-157.75,5.55
ALLSKY_SFC_SW_DWN,1991,21.25,-158.25,5.65
ALLSKY_SFC_SW_DWN,1991,21.25,-158.75,5.65
ALLSKY_SFC_SW_DWN,1991,21.25,-159.25,5.54
ALLSKY_SFC_SW_DWN,1991,21.25,-159.75,5.54
ALLSKY_SFC_SW_DWN,1991,21.25,-160.25,5.57
ALLSKY_SFC_SW_DWN,1991,21.25,-160.75,5.57
ALLSKY_SFC_SW_DWN,1991,21.75,-154.75,5.53
ALLSKY_SFC_SW_DWN,1991,21.75,-155.25,5.53
ALLSKY_SFC_SW_DWN,1991,21.75,-155.75,5.53
ALLSKY_SFC_SW_DWN,1991,21.75,-156.25,5.57
ALLSKY_SFC_SW_DWN,1991,21.75,-156.75,5.57
ALLSKY_SFC_SW_DWN,1991,21.75,-157.25,5.55
ALLSKY_SFC_SW_DWN,1991,21.75,-157.75,5.55
ALLSKY_SFC_SW_DWN,1991,21.75,-158.25,5.65
ALLSKY_SFC_SW_DWN,1991,21.75,-158.75,5.65
ALLSKY_SFC_SW_DWN,1991,21.75,-159.25,5.54
ALLSKY_SFC_SW_DWN,1991,21.75,-159.75,5.54
ALLSKY_SFC_SW_DWN,1991,21.75,-160.25,5.57
ALLSKY_SFC_SW_DWN,1991,21.75,-160.75,5.57
ALLSKY_SFC_SW_DWN,1991,22.25,-154.75,5.52
ALLSKY_SFC_SW_DWN,1991,22.25,-155.25,5.49
ALLSKY_SFC_SW_DWN,1991,22.25,-155.75,5.49
ALLSKY_SFC_SW_DWN,1991,22.25,-156.25,5.5
ALLSKY_SFC_SW_DWN,1991,22.25,-156.75,5.5
ALLSKY_SFC_SW_DWN,1991,22.25,-157.25,5.52
ALLSKY_SFC_SW_DWN,1991,22.25,-157.75,5.52
ALLSKY_SFC_SW_DWN,1991,22.25,-158.25,5.32
ALLSKY_SFC_SW_DWN,1991,22.25,-158.75,5.32
ALLSKY_SFC_SW_DWN,1991,22.25,-159.25,5.47
ALLSKY_SFC_SW_DWN,1991,22.25,-159.75,5.47
ALLSKY_SFC_SW_DWN,1991,22.25,-160.25,5.5
ALLSKY_SFC_SW_DWN,1991,22.25,-160.75,5.5
ALLSKY_SFC_SW_DWN,1992,19.25,-154.75,5.35
ALLSKY_SFC_SW_DWN,1992,19.25,-155.25,5.48
ALLSKY_SFC_SW_DWN,1992,19.25,-155.75,5.48
ALLSKY_SFC_SW_DWN,1992,19.25,-156.25,5.72
ALLSKY_SFC_SW_DWN,1992,19.25,-156.75,5.72
ALLSKY_SFC_SW_DWN,1992,19.25,-157.25,5.37
ALLSKY_SFC_SW_DWN,1992,19.25,-157.75,5.37
ALLSKY_SFC_SW_DWN,1992,19.25,-158.25,5.35
ALLSKY_SFC_SW_DWN,1992,19.25,-158.75,5.35
ALLSKY_SFC_SW_DWN,1992,19.25,-159.25,5.38
ALLSKY_SFC_SW_DWN,1992,19.25,-159.75,5.38
ALLSKY_SFC_SW_DWN,1992,19.25,-160.25,5.4
ALLSKY_SFC_SW_DWN,1992,19.25,-160.75,5.4
ALLSKY_SFC_SW_DWN,1992,19.75,-154.75,5.35
ALLSKY_SFC_SW_DWN,1992,19.75,-155.25,5.48
ALLSKY_SFC_SW_DWN,1992,19.75,-155.75,5.48
ALLSKY_SFC_SW_DWN,1992,19.75,-156.25,5.72
ALLSKY_SFC_SW_DWN,1992,19.75,-156.75,5.72
ALLSKY_SFC_SW_DWN,1992,19.75,-157.25,5.37
ALLSKY_SFC_SW_DWN,1992,19.75,-157.75,5.37
ALLSKY_SFC_SW_DWN,1992,19.75,-158.25,5.35
ALLSKY_SFC_SW_DWN,1992,19.75,-158.75,5.35
ALLSKY_SFC_SW_DWN,1992,19.75,-159.25,5.38
ALLSKY_SFC_SW_DWN,1992,19.75,-159.75,5.38
ALLSKY_SFC_SW_DWN,1992,19.75,-160.25,5.4
ALLSKY_SFC_SW_DWN,1992,19.75,-160.75,5.4
ALLSKY_SFC_SW_DWN,1992,20.25,-154.75,5.42
ALLSKY_SFC_SW_DWN,1992,20.25,-155.25,5.39
ALLSKY_SFC_SW_DWN,1992,20.25,-155.75,5.39
ALLSKY_SFC_SW_DWN,1992,20.25,-156.25,5.79
ALLSKY_SFC_SW_DWN,1992,20.25,-156.75,5.79
ALLSKY_SFC_SW_DWN,1992,20.25,-157.25,5.77
ALLSKY_SFC_SW_DWN,1992,20.25,-157.75,5.77
ALLSKY_SFC_SW_DWN,1992,20.25,-158.25,5.66
ALLSKY_SFC_SW_DWN,1992,20.25,-158.75,5.66
ALLSKY_SFC_SW_DWN,1992,20.25,-159.25,5.54
ALLSKY_SFC_SW_DWN,1992,20.25,-159.75,5.54
ALLSKY_SFC_SW_DWN,1992,20.25,-160.25,5.5
ALLSKY_SFC_SW_DWN,1992,20.25,-160.75,5.5
ALLSKY_SFC_SW_DWN,1992,20.75,-154.75,5.42
ALLSKY_SFC_SW_DWN,1992,20.75,-155.25,5.39
ALLSKY_SFC_SW_DWN,1992,20.75,-155.75,5.39
ALLSKY_SFC_SW_DWN,1992,20.75,-156.25,5.79
ALLSKY_SFC_SW_DWN,1992,20.75,-156.75,5.79
ALLSKY_SFC_SW_DWN,1992,20.75,-157.25,5.77
ALLSKY_SFC_SW_DWN,1992,20.75,-157.75,5.77
ALLSKY_SFC_SW_DWN,1992,20.75,-158.25,5.66
ALLSKY_SFC_SW_DWN,1992,20.75,-158.75,5.66
ALLSKY_SFC_SW_DWN,1992,20.75,-159.25,5.54
ALLSKY_SFC_SW_DWN,1992,20.75,-159.75,5.54
ALLSKY_SFC_SW_DWN,1992,20.75,-160.25,5.5
ALLSKY_SFC_SW_DWN,1992,20.75,-160.75,5.5
ALLSKY_SFC_SW_DWN,1992,21.25,-154.75,5.49
ALLSKY_SFC_SW_DWN,1992,21.25,-155.25,5.47
ALLSKY_SFC_SW_DWN,1992,21.25,-155.75,5.47
ALLSKY_SFC_SW_DWN,1992,21.25,-156.25,5.45
ALLSKY_SFC_SW_DWN,1992,21.25,-156.75,5.45
ALLSKY_SFC_SW_DWN,1992,21.25,-157.25,5.45
ALLSKY_SFC_SW_DWN,1992,21.25,-157.75,5.45
ALLSKY_SFC_SW_DWN,1992,21.25,-158.25,5.66
ALLSKY_SFC_SW_DWN,1992,21.25,-158.75,5.66
ALLSKY_SFC_SW_DWN,1992,21.25,-159.25,5.61
ALLSKY_SFC_SW_DWN,1992,21.25,-159.75,5.61
ALLSKY_SFC_SW_DWN,1992,21.25,-160.25,5.56
ALLSKY_SFC_SW_DWN,1992,21.25,-160.75,5.56
ALLSKY_SFC_SW_DWN,1992,21.75,-154.75,5.49
ALLSKY_SFC_SW_DWN,1992,21.75,-155.25,5.47
ALLSKY_SFC_SW_DWN,1992,21.75,-155.75,5.47
ALLSKY_SFC_SW_DWN,1992,21.75,-156.25,5.45
ALLSKY_SFC_SW_DWN,1992,21.75,-156.75,5.45
ALLSKY_SFC_SW_DWN,1992,21.75,-157.25,5.45
ALLSKY_SFC_SW_DWN,1992,21.75,-157.75,5.45
ALLSKY_SFC_SW_DWN,1992,21.75,-158.25,5.66
ALLSKY_SFC_SW_DWN,1992,21.75,-158.75,5.66
ALLSKY_SFC_SW_DWN,1992,21.75,-159.25,5.61
ALLSKY_SFC_SW_DWN,1992,21.75,-159.75,5.61
ALLSKY_SFC_SW_DWN,1992,21.75,-160.25,5.56
ALLSKY_SFC_SW_DWN,1992,21.75,-160.75,5.56
ALLSKY_SFC_SW_DWN,1992,22.25,-154.75,5.46
ALLSKY_SFC_SW_DWN,1992,22.25,-155.25,5.48
ALLSKY_SFC_SW_DWN,1992,22.25,-155.75,5.48
ALLSKY_SFC_SW_DWN,1992,22.25,-156.25,5.48
ALLSKY_SFC_SW_DWN,1992,22.25,-156.75,5.48
ALLSKY_SFC_SW_DWN,1992,22.25,-157.25,5.46
ALLSKY_SFC_SW_DWN,1992,22.25,-157.75,5.46
ALLSKY_SFC_SW_DWN,1992,22.25,-158.25,5.39
ALLSKY_SFC_SW_DWN,1992,22.25,-158.75,5.39
